y,x,raw_signal_mean,raw_signal_peak,raw_signal_p90,raw_background_median,net_intensity_mean,net_intensity_peak,net_intensity_p90,filtered_peak,frame,source_baseline,source_bgsub,branch_agreement,bgsub_filtered_peak,bgsub_net_intensity_p90,bgsub_net_intensity_mean,base_filtered_peak,base_net_intensity_p90,base_net_intensity_mean,candidate_id,base_prev_support,base_next_support,bg_prev_support,bg_next_support,temporal_support_sum,temporal_support_any,min_truth_distance,label,rescoring_score
267.0,144.0,135.85714285714286,198.0,165.60000000000002,114.0,21.85714285714286,84.0,51.60000000000002,40.35493850708008,5.0,1.0,1.0,1.0,40.35493850708008,51.60000000000002,21.85714285714286,39.66387939453125,51.60000000000002,21.85714285714286,59.0,1.0,0.0,1.0,0.0,2.0,1.0,1.5417522498767442,1.0,0.9911225090124599
267.0,240.0,139.51020408163265,201.0,173.0,120.0,19.51020408163265,81.0,53.0,33.187923431396484,5.0,1.0,1.0,1.0,33.187923431396484,53.0,19.51020408163265,32.61756896972656,53.0,19.51020408163265,60.0,1.0,0.0,1.0,0.0,2.0,1.0,1.6383528313522806,1.0,0.9897239440916537
267.0,265.0,159.46938775510205,224.0,197.4,120.0,39.46938775510205,104.0,77.4,60.331878662109375,5.0,1.0,1.0,1.0,59.78942108154297,77.4,39.46938775510205,60.331878662109375,77.4,39.46938775510205,61.0,1.0,0.0,1.0,0.0,2.0,1.0,0.49477267507413797,1.0,0.9999548331401067
267.0,285.0,141.81632653061226,193.0,170.0,118.0,23.81632653061226,75.0,52.0,38.91201400756836,5.0,1.0,1.0,1.0,38.91201400756836,52.0,23.81632653061226,38.475250244140625,52.0,23.81632653061226,62.0,1.0,0.0,1.0,0.0,2.0,1.0,2.3247580519271134,1.0,0.9946520344253404
270.0,127.0,154.12244897959184,220.0,191.4,118.0,36.12244897959184,102.0,73.4,59.413414001464844,5.0,1.0,1.0,1.0,58.3329963684082,73.4,36.12244897959184,59.413414001464844,73.4,36.12244897959184,63.0,1.0,0.0,1.0,0.0,2.0,1.0,1.1440279716860242,1.0,0.9998905800834507
270.0,182.0,144.57142857142858,210.0,177.4,119.0,25.571428571428584,91.0,58.400000000000006,45.194793701171875,5.0,1.0,1.0,1.0,44.996150970458984,58.400000000000006,25.408163265306115,45.194793701171875,58.400000000000006,25.571428571428584,64.0,1.0,0.0,1.0,0.0,2.0,1.0,1.3730622709840918,1.0,0.9981477555502646
276.0,222.0,159.79591836734693,241.0,199.8,117.0,42.79591836734693,124.0,82.80000000000001,64.37317657470703,5.0,1.0,1.0,1.0,63.4742546081543,82.80000000000001,42.79591836734693,64.37317657470703,82.80000000000001,42.79591836734693,65.0,1.0,0.0,1.0,0.0,2.0,1.0,1.211156472137275,1.0,0.9999792133259362
277.0,234.0,138.46938775510205,177.0,157.2,119.0,19.469387755102048,58.0,38.19999999999999,24.002037048339844,5.0,1.0,1.0,1.0,23.95210075378418,38.19999999999999,19.469387755102048,24.002037048339844,38.19999999999999,19.469387755102048,66.0,1.0,0.0,1.0,0.0,2.0,1.0,0.3443835071544558,1.0,0.9613944494652905
280.0,154.0,141.75510204081633,190.0,173.2,123.0,18.755102040816325,67.0,50.19999999999999,34.393646240234375,5.0,1.0,1.0,1.0,33.42218780517578,50.19999999999999,18.755102040816325,34.393646240234375,50.19999999999999,18.755102040816325,67.0,1.0,0.0,1.0,0.0,2.0,1.0,0.08544003745316081,1.0,0.9898327701491699
284.0,187.0,131.14285714285714,170.0,148.2,117.5,13.642857142857139,52.5,30.69999999999999,19.909072875976562,5.0,0.0,1.0,0.0,19.909072875976562,30.69999999999999,13.642857142857139,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,1.0,1.0,0.21840329667839647,1.0,0.5149218441764722
284.0,342.0,129.30612244897958,181.0,153.2,120.0,9.306122448979579,61.0,33.19999999999999,27.48753547668457,5.0,1.0,1.0,1.0,27.48753547668457,33.19999999999999,9.306122448979579,26.524337768554688,33.19999999999999,11.122448979591837,68.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9502105029939302,1.0,0.8755196374917366
285.0,270.0,134.71428571428572,167.0,154.60000000000002,119.5,15.214285714285722,47.5,35.10000000000002,21.92440414428711,5.0,1.0,1.0,1.0,21.92440414428711,35.10000000000002,15.214285714285722,21.74048614501953,35.10000000000002,15.214285714285722,69.0,0.0,0.0,1.0,0.0,1.0,1.0,0.20000000000002274,1.0,0.9182960139814735
286.0,110.0,127.3061224489796,175.0,152.0,114.0,13.306122448979593,61.0,38.0,26.405601501464844,5.0,1.0,1.0,1.0,26.405601501464844,38.0,13.306122448979593,25.932334899902344,38.0,13.306122448979593,70.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0707474025184422,1.0,0.883937256215251
288.0,212.0,148.6326530612245,214.0,182.00000000000003,119.5,29.132653061224488,94.5,62.50000000000003,49.59382629394531,5.0,1.0,1.0,1.0,49.14189147949219,62.50000000000003,29.132653061224488,49.59382629394531,62.50000000000003,29.132653061224488,71.0,1.0,0.0,1.0,0.0,2.0,1.0,0.2549509756796415,1.0,0.9993028980774588
288.0,227.0,162.24489795918367,234.0,203.0,121.0,41.244897959183675,113.0,82.0,65.6242446899414,5.0,1.0,1.0,1.0,64.75404357910156,82.0,41.244897959183675,65.6242446899414,82.0,41.244897959183675,72.0,1.0,0.0,1.0,0.0,2.0,1.0,1.710029239516076,1.0,0.9999812994837718
294.0,255.0,144.16326530612244,185.0,176.60000000000002,124.0,20.16326530612244,61.0,52.60000000000002,35.873634338378906,5.0,1.0,1.0,1.0,35.38505935668945,52.60000000000002,20.16326530612244,35.873634338378906,52.60000000000002,20.16326530612244,73.0,1.0,0.0,1.0,0.0,2.0,1.0,1.4436065946094818,1.0,0.9933225514811749
294.0,315.0,143.12244897959184,182.0,164.2,117.0,26.122448979591837,65.0,47.19999999999999,35.69612503051758,5.0,1.0,1.0,1.0,35.69612503051758,47.19999999999999,26.122448979591837,35.33795928955078,46.60000000000002,23.755102040816325,76.0,1.0,0.0,1.0,0.0,2.0,1.0,1.6250538452617336,1.0,0.9929618658773989
295.0,267.0,164.73469387755102,252.0,203.8,124.0,40.734693877551024,128.0,79.80000000000001,69.33393096923828,5.0,1.0,1.0,1.0,68.06610107421875,79.80000000000001,40.734693877551024,69.33393096923828,79.80000000000001,40.734693877551024,74.0,1.0,0.0,1.0,0.0,2.0,1.0,1.7048460341039773,1.0,0.9999881298568036
295.0,291.0,131.83673469387756,188.0,164.60000000000002,120.5,11.33673469387756,67.5,44.10000000000002,22.38620948791504,5.0,1.0,1.0,1.0,22.38620948791504,44.10000000000002,11.33673469387756,19.988746643066406,44.10000000000002,11.33673469387756,75.0,1.0,0.0,1.0,0.0,2.0,1.0,1.576990805299777,1.0,0.9154500839666447
301.0,178.0,143.9795918367347,216.0,177.0,115.0,28.9795918367347,101.0,62.0,46.13239288330078,5.0,1.0,1.0,1.0,45.920249938964844,62.0,28.9795918367347,46.13239288330078,62.0,28.9795918367347,77.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9932774033471164,1.0,0.9987338200546761
307.0,236.0,132.79591836734693,181.0,162.0,119.0,13.795918367346928,62.0,43.0,25.394493103027344,5.0,1.0,1.0,1.0,25.394493103027344,43.0,13.795918367346928,23.977645874023438,43.0,13.795918367346928,78.0,1.0,0.0,1.0,0.0,2.0,1.0,0.6933974329343728,1.0,0.9362571146761837
308.0,272.0,133.71428571428572,193.0,169.0,118.0,15.714285714285722,75.0,51.0,26.738380432128906,5.0,1.0,1.0,1.0,26.738380432128906,51.0,15.714285714285722,24.712326049804688,51.0,15.714285714285722,79.0,0.0,0.0,1.0,0.0,1.0,1.0,1.8388311504866406,1.0,0.9680823409464968
313.0,309.0,160.9795918367347,237.0,223.2,119.0,41.9795918367347,118.0,104.19999999999999,79.12335205078125,5.0,1.0,1.0,1.0,78.28873443603516,104.19999999999999,41.9795918367347,79.12335205078125,104.19999999999999,41.9795918367347,80.0,1.0,0.0,1.0,0.0,2.0,1.0,0.8220097323024831,1.0,0.9999960200635705
316.0,126.0,141.69387755102042,181.0,162.2,120.0,21.69387755102042,61.0,42.19999999999999,35.321205139160156,5.0,1.0,1.0,1.0,34.269771575927734,42.19999999999999,21.69387755102042,35.321205139160156,42.19999999999999,21.69387755102042,81.0,1.0,0.0,1.0,0.0,2.0,1.0,1.2103718436910227,1.0,0.9880591535604218
319.0,228.0,147.30612244897958,196.0,174.2,123.0,24.30612244897958,73.0,51.19999999999999,39.263389587402344,5.0,1.0,1.0,1.0,38.41977310180664,51.19999999999999,24.30612244897958,39.263389587402344,51.19999999999999,24.30612244897958,82.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9411163583744464,1.0,0.9967448429535587
323.0,266.0,145.46938775510205,219.0,188.4,119.5,25.969387755102048,99.5,68.9,50.50901794433594,5.0,1.0,1.0,1.0,50.50901794433594,68.9,25.969387755102048,50.42332458496094,68.9,25.969387755102048,83.0,1.0,0.0,1.0,0.0,2.0,1.0,0.31144823004794836,1.0,0.999225313763352
329.0,295.0,164.20408163265307,255.0,215.60000000000002,120.0,44.20408163265307,135.0,95.60000000000002,82.53128051757812,5.0,1.0,1.0,1.0,81.4874038696289,95.60000000000002,44.20408163265307,82.53128051757812,95.60000000000002,44.20408163265307,84.0,1.0,0.0,1.0,0.0,2.0,1.0,0.3744329045369715,1.0,0.9999973808769631
336.0,233.0,133.3877551020408,185.0,154.4,119.0,14.387755102040813,66.0,35.400000000000006,26.732221603393555,5.0,1.0,1.0,1.0,26.732221603393555,35.400000000000006,14.387755102040813,26.545021057128906,35.400000000000006,14.387755102040813,85.0,1.0,0.0,1.0,0.0,2.0,1.0,0.2549509756796415,1.0,0.9319776147757535
341.0,251.0,139.12244897959184,206.0,168.4,118.0,21.122448979591837,88.0,50.400000000000006,41.46881103515625,5.0,1.0,1.0,1.0,41.46881103515625,50.400000000000006,21.122448979591837,41.18309020996094,50.400000000000006,21.122448979591837,86.0,1.0,0.0,1.0,0.0,2.0,1.0,0.630634601017122,1.0,0.9935942657171974
352.0,193.0,140.9795918367347,199.0,174.2,117.0,23.9795918367347,82.0,57.19999999999999,46.23255157470703,5.0,1.0,1.0,1.0,46.23255157470703,57.19999999999999,23.9795918367347,46.208343505859375,57.19999999999999,23.9795918367347,87.0,1.0,0.0,1.0,0.0,2.0,1.0,0.30528675044948034,1.0,0.9970656401373518
366.0,343.0,131.28571428571428,169.0,149.60000000000002,120.5,10.785714285714278,48.5,29.100000000000023,21.290132522583008,5.0,0.0,1.0,0.0,21.290132522583008,29.100000000000023,10.785714285714278,0.0,0.0,0.0,97.0,0.0,0.0,1.0,0.0,1.0,1.0,60.72363790156187,0.0,0.4965965311076653
414.0,249.0,127.59183673469387,170.0,156.8,117.0,10.59183673469387,53.0,39.80000000000001,21.74950408935547,5.0,1.0,1.0,1.0,21.74950408935547,39.80000000000001,10.59183673469387,20.895179748535156,39.30000000000001,10.275510204081627,88.0,1.0,0.0,1.0,0.0,2.0,1.0,72.85326142321973,0.0,0.8384897799232667
75.0,271.0,138.16326530612244,192.0,180.2,114.5,23.66326530612244,77.5,65.69999999999999,41.22352600097656,20.0,1.0,1.0,1.0,40.912174224853516,65.69999999999999,23.66326530612244,41.22352600097656,65.69999999999999,23.66326530612244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700642562224136,1.0,0.9974138539175851
78.0,316.0,132.20408163265307,193.0,168.4,118.0,14.204081632653072,75.0,50.400000000000006,38.18714141845703,20.0,1.0,1.0,1.0,38.150390625,50.400000000000006,14.204081632653072,38.18714141845703,50.400000000000006,14.204081632653072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484597134749427,1.0,0.9852136500746366
80.0,366.0,122.12244897959184,162.0,146.60000000000002,113.0,9.122448979591837,49.0,33.60000000000002,20.8796443939209,20.0,0.0,1.0,0.0,20.8796443939209,33.60000000000002,9.122448979591837,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,21.915321124729143,0.0,0.3910203623381286
92.0,290.0,129.28571428571428,187.0,164.60000000000002,115.0,14.285714285714278,72.0,49.60000000000002,38.59646224975586,20.0,1.0,1.0,1.0,38.59646224975586,49.60000000000002,14.285714285714278,37.541351318359375,49.60000000000002,14.285714285714278,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1253888216967547,1.0,0.9798319129535203
96.0,178.0,125.04081632653062,165.0,153.0,114.0,11.040816326530617,51.0,39.0,30.303905487060547,20.0,1.0,1.0,1.0,30.303905487060547,39.0,11.040816326530617,29.613677978515625,39.0,11.040816326530617,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770615218501305,1.0,0.908989409090189
97.0,253.0,151.48979591836735,255.0,209.8,114.5,36.98979591836735,140.5,95.30000000000001,74.2009506225586,20.0,1.0,1.0,1.0,73.95654296875,95.30000000000001,36.98979591836735,74.2009506225586,95.30000000000001,36.98979591836735,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7679192665899266,1.0,0.9999878989504097
98.0,353.0,131.91836734693877,186.0,165.60000000000002,118.0,13.918367346938766,68.0,47.60000000000002,30.274250030517578,20.0,1.0,1.0,1.0,30.274250030517578,47.60000000000002,13.918367346938766,30.15160369873047,47.60000000000002,13.918367346938766,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4704253394535901,1.0,0.9719823968786127
108.0,221.0,154.28571428571428,236.0,193.4,113.0,41.28571428571428,123.0,80.4,58.619102478027344,20.0,1.0,1.0,1.0,57.80328369140625,80.4,41.28571428571428,58.619102478027344,80.4,41.28571428571428,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8714355971613781,1.0,0.9999625058117761
110.0,275.0,144.42857142857142,210.0,178.60000000000002,114.0,30.428571428571416,96.0,64.60000000000002,52.40773010253906,20.0,1.0,1.0,1.0,52.29548263549805,64.60000000000002,30.428571428571416,52.40773010253906,64.60000000000002,30.428571428571416,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695401083331338,1.0,0.9995054301224441
111.0,201.0,137.6530612244898,202.0,176.60000000000002,117.0,20.65306122448979,85.0,59.60000000000002,41.99024963378906,20.0,1.0,1.0,1.0,41.95707702636719,59.60000000000002,20.65306122448979,41.99024963378906,59.60000000000002,20.65306122448979,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44204072210600864,1.0,0.9965006026600703
112.0,235.0,164.89795918367346,255.0,224.2,115.5,49.397959183673464,139.5,108.69999999999999,85.00144958496094,20.0,1.0,1.0,1.0,83.97511291503906,108.69999999999999,49.397959183673464,85.00144958496094,108.69999999999999,49.397959183673464,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6579513659838344,1.0,0.9999993478909601
115.0,250.0,137.24489795918367,187.0,164.8,115.0,22.244897959183675,72.0,49.80000000000001,31.933795928955078,20.0,1.0,1.0,1.0,31.933795928955078,49.80000000000001,22.244897959183675,31.18279266357422,49.80000000000001,22.244897959183675,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47010637094173374,1.0,0.9903879597349137
117.0,314.0,131.42857142857142,171.0,160.4,116.0,15.428571428571416,55.0,44.400000000000006,30.212692260742188,20.0,1.0,1.0,1.0,30.212692260742188,44.400000000000006,15.428571428571416,29.33592987060547,44.400000000000006,15.428571428571416,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23853720883753116,1.0,0.9654284341986271
128.0,166.0,130.16326530612244,177.0,160.60000000000002,114.0,16.16326530612244,63.0,46.60000000000002,28.52450180053711,20.0,1.0,1.0,1.0,28.52450180053711,46.60000000000002,16.16326530612244,27.237411499023438,49.0,19.18367346938774,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5160474926597884,1.0,0.9672526619141176
130.0,183.0,128.89795918367346,180.0,153.60000000000002,115.0,13.897959183673464,65.0,38.60000000000002,22.55322265625,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.55322265625,38.60000000000002,13.897959183673464,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891015291668638,1.0,0.9109074688240484
130.0,329.0,138.28571428571428,214.0,167.4,115.0,23.285714285714278,99.0,52.400000000000006,39.150718688964844,20.0,1.0,1.0,1.0,38.93047332763672,52.400000000000006,23.285714285714278,39.150718688964844,52.400000000000006,23.285714285714278,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470831746636212,1.0,0.9960097437119314
131.0,278.0,137.6122448979592,188.0,163.60000000000002,118.0,19.612244897959187,70.0,45.60000000000002,35.046974182128906,20.0,1.0,1.0,1.0,34.874088287353516,45.60000000000002,19.612244897959187,35.046974182128906,45.60000000000002,19.612244897959187,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21587033144921175,1.0,0.9896275698409263
144.0,202.0,137.26530612244898,192.0,169.40000000000003,119.0,18.265306122448976,73.0,50.400000000000034,39.80633544921875,20.0,1.0,1.0,1.0,39.786502838134766,50.400000000000034,18.265306122448976,39.80633544921875,50.400000000000034,18.265306122448976,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105553651663685,1.0,0.9928856351654444
146.0,181.0,137.10204081632654,193.0,153.2,118.0,19.102040816326536,75.0,35.19999999999999,30.8155574798584,20.0,1.0,1.0,1.0,30.8155574798584,35.19999999999999,19.102040816326536,30.33161163330078,35.19999999999999,19.102040816326536,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34014702703390215,1.0,0.9801389375293629
156.0,389.0,133.16326530612244,199.0,175.0,119.0,14.16326530612244,80.0,56.0,43.20911407470703,20.0,1.0,1.0,1.0,43.14300537109375,56.0,14.16326530612244,43.20911407470703,56.0,14.16326530612244,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658988901172143,1.0,0.992000638003085
157.0,259.0,130.9591836734694,190.0,165.8,119.0,11.959183673469397,71.0,46.80000000000001,30.689298629760742,20.0,1.0,1.0,1.0,30.689298629760742,46.80000000000001,11.959183673469397,29.49065399169922,46.80000000000001,11.959183673469397,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333854141237566,1.0,0.9666486113586292
157.0,287.0,138.73469387755102,209.0,182.0,118.0,20.734693877551024,91.0,64.0,44.85535430908203,20.0,1.0,1.0,1.0,44.80976104736328,64.0,20.734693877551024,44.85535430908203,64.0,20.734693877551024,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040695324215518,1.0,0.9978322151097244
162.0,201.0,176.3265306122449,255.0,249.4,117.0,59.32653061224491,138.0,132.4,97.97535705566406,20.0,1.0,1.0,1.0,96.60591888427734,132.4,59.32653061224491,97.97535705566406,132.4,59.32653061224491,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7632168761236776,1.0,0.9999999714609668
162.0,347.0,127.91836734693878,186.0,167.4,115.0,12.91836734693878,71.0,52.400000000000006,34.77427673339844,20.0,1.0,1.0,1.0,34.77427673339844,52.400000000000006,12.91836734693878,33.94123840332031,52.400000000000006,12.91836734693878,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747592163134792,1.0,0.9726962482290985
163.0,145.0,128.3265306122449,164.0,148.0,115.0,13.326530612244909,49.0,33.0,22.108341217041016,20.0,1.0,1.0,1.0,22.108341217041016,33.0,13.326530612244909,20.997940063476562,33.0,13.326530612244909,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751410154434059,1.0,0.881319796892377
167.0,132.0,152.87755102040816,246.0,197.20000000000002,112.5,40.37755102040816,133.5,84.70000000000002,68.1889419555664,20.0,1.0,1.0,1.0,67.25202178955078,84.70000000000002,40.37755102040816,68.1889419555664,84.70000000000002,40.37755102040816,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085339643163078,1.0,0.9999796969839213
167.0,406.0,132.28571428571428,192.0,163.4,119.0,13.285714285714278,73.0,44.400000000000006,26.879051208496094,20.0,1.0,1.0,1.0,26.67424964904785,44.400000000000006,13.285714285714278,26.879051208496094,44.400000000000006,13.285714285714278,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400925846556229,1.0,0.9637077211373433
171.0,181.0,146.9591836734694,226.0,182.4,117.0,29.959183673469397,109.0,65.4,52.06201934814453,20.0,1.0,1.0,1.0,51.78029251098633,65.4,29.959183673469397,52.06201934814453,65.4,29.959183673469397,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031622776601681994,1.0,0.9996440841078227
172.0,194.0,126.51020408163265,203.0,153.8,115.0,11.51020408163265,88.0,38.80000000000001,21.739524841308594,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.739524841308594,38.80000000000001,11.51020408163265,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103656905736729,1.0,0.9041770596576408
174.0,247.0,137.53061224489795,176.0,159.2,118.0,19.530612244897952,58.0,41.19999999999999,28.505361557006836,20.0,1.0,1.0,1.0,28.505361557006836,41.19999999999999,19.530612244897952,27.815872192382812,41.19999999999999,19.530612244897952,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48166378315168096,1.0,0.9802560939730962
182.0,347.0,154.26530612244898,247.0,214.4,115.0,39.265306122448976,132.0,99.4,76.532470703125,20.0,1.0,1.0,1.0,75.77925109863281,99.4,39.265306122448976,76.532470703125,99.4,39.265306122448976,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188448708428999,1.0,0.999993149228702
184.0,199.0,134.3265306122449,187.0,156.2,117.0,17.32653061224491,70.0,39.19999999999999,32.163612365722656,20.0,1.0,1.0,1.0,32.163612365722656,39.19999999999999,17.32653061224491,31.499725341796875,39.19999999999999,17.32653061224491,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514693182963318,1.0,0.9767123016366842
187.0,253.0,139.6326530612245,236.0,174.60000000000002,118.0,21.632653061224488,118.0,56.60000000000002,43.51994323730469,20.0,1.0,1.0,1.0,43.51994323730469,56.60000000000002,21.632653061224488,43.393890380859375,56.60000000000002,21.632653061224488,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936297097007507,1.0,0.9978336522511074
188.0,292.0,131.42857142857142,167.0,159.2,114.0,17.428571428571416,53.0,45.19999999999999,24.708744049072266,20.0,1.0,1.0,1.0,24.708744049072266,45.19999999999999,17.428571428571416,22.928512573242188,45.19999999999999,17.428571428571416,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083584469702116,1.0,0.9573011656906724
188.0,321.0,131.16326530612244,182.0,153.8,119.0,12.16326530612244,63.0,34.80000000000001,22.258182525634766,20.0,1.0,1.0,1.0,22.258182525634766,34.80000000000001,12.16326530612244,20.933212280273438,33.0,9.34693877551021,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2070211265756583,1.0,0.9104720208551897
189.0,308.0,136.0408163265306,179.0,167.60000000000002,118.5,17.540816326530603,60.5,49.10000000000002,31.303449630737305,20.0,1.0,1.0,1.0,31.303449630737305,49.10000000000002,17.540816326530603,29.780166625976562,49.10000000000002,17.540816326530603,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7102112361825778,1.0,0.9841914602099157
191.0,282.0,133.16326530612244,173.0,157.4,120.5,12.66326530612244,52.5,36.900000000000006,23.802398681640625,20.0,1.0,1.0,1.0,23.802398681640625,36.900000000000006,12.66326530612244,23.10449981689453,36.900000000000006,12.66326530612244,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08062257748296858,1.0,0.9371193857778806
195.0,242.0,141.40816326530611,182.0,171.8,120.0,21.408163265306115,62.0,51.80000000000001,35.333412170410156,20.0,1.0,1.0,1.0,34.8895263671875,51.80000000000001,21.408163265306115,35.333412170410156,51.80000000000001,21.408163265306115,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724710792614939,1.0,0.9943505866242429
198.0,256.0,132.85714285714286,169.0,157.60000000000002,119.0,13.857142857142861,50.0,38.60000000000002,22.813812255859375,20.0,1.0,1.0,1.0,22.813812255859375,38.60000000000002,13.857142857142861,22.66124725341797,37.0,12.938775510204096,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901834707974647,1.0,0.936379384643982
201.0,167.0,139.6326530612245,210.0,164.2,117.0,22.632653061224488,93.0,47.19999999999999,42.019588470458984,20.0,1.0,1.0,1.0,42.019588470458984,47.19999999999999,22.632653061224488,41.506103515625,47.19999999999999,22.632653061224488,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027181176867872,1.0,0.9960561356449305
201.0,279.0,140.59183673469389,180.0,167.60000000000002,120.0,20.591836734693885,60.0,47.60000000000002,26.62248420715332,20.0,1.0,1.0,1.0,26.62248420715332,47.60000000000002,20.591836734693885,26.529983520507812,48.10000000000002,22.82653061224491,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8891694308226317,1.0,0.9885374342076638
207.0,195.0,163.9795918367347,229.0,201.4,120.0,43.9795918367347,109.0,81.4,68.15546417236328,20.0,1.0,1.0,1.0,66.72126007080078,81.4,43.9795918367347,68.15546417236328,81.4,43.9795918367347,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162931659299637,1.0,0.9999914697856296
207.0,242.0,146.10204081632654,198.0,171.0,118.0,28.102040816326536,80.0,53.0,37.964134216308594,20.0,1.0,1.0,1.0,37.6395378112793,53.0,28.102040816326536,37.964134216308594,53.0,28.102040816326536,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7742092740338261,1.0,0.9981123024383506
209.0,303.0,134.48979591836735,198.0,167.4,118.0,16.48979591836735,80.0,49.400000000000006,31.431631088256836,20.0,1.0,1.0,1.0,31.431631088256836,49.400000000000006,16.48979591836735,29.78813934326172,49.400000000000006,17.530612244897952,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018282868362231,1.0,0.9843676016763088
210.0,221.0,128.83673469387756,170.0,156.4,117.0,11.83673469387756,53.0,39.400000000000006,21.454648971557617,20.0,0.0,1.0,0.0,21.454648971557617,39.400000000000006,11.83673469387756,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1643023662262268,1.0,0.6161565246003657
214.0,185.0,130.46938775510205,180.0,156.2,120.0,10.469387755102048,60.0,36.19999999999999,20.248258590698242,20.0,0.0,1.0,0.0,20.248258590698242,36.19999999999999,10.469387755102048,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38209946349085067,1.0,0.6246127618705442
216.0,455.0,120.48979591836735,180.0,138.0,110.0,10.48979591836735,70.0,28.0,20.97416877746582,20.0,0.0,1.0,0.0,20.97416877746582,28.0,10.48979591836735,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,69.68638102240637,0.0,0.364908232289896
217.0,140.0,139.3469387755102,212.0,181.0,117.0,22.34693877551021,95.0,64.0,46.15871810913086,20.0,1.0,1.0,1.0,46.15871810913086,64.0,22.34693877551021,46.040863037109375,64.0,22.34693877551021,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493843238021576,1.0,0.9982932291904489
218.0,264.0,130.69387755102042,180.0,158.2,118.0,12.693877551020421,62.0,40.19999999999999,22.84209632873535,20.0,1.0,1.0,1.0,22.84209632873535,40.19999999999999,12.693877551020421,21.779945373535156,40.19999999999999,12.693877551020421,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924782396620782,1.0,0.931738622099864
220.0,199.0,140.81632653061226,192.0,175.2,120.0,20.81632653061226,72.0,55.19999999999999,35.60224914550781,20.0,1.0,1.0,1.0,35.60224914550781,55.19999999999999,20.81632653061226,35.23341369628906,55.19999999999999,20.81632653061226,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468911161370894,1.0,0.9951089113298144
