y,x,raw_signal_mean,raw_signal_peak,raw_signal_p90,raw_background_median,net_intensity_mean,net_intensity_peak,net_intensity_p90,filtered_peak,frame,source_baseline,source_bgsub,branch_agreement,bgsub_filtered_peak,bgsub_net_intensity_p90,bgsub_net_intensity_mean,base_filtered_peak,base_net_intensity_p90,base_net_intensity_mean,candidate_id,base_prev_support,base_next_support,bg_prev_support,bg_next_support,temporal_support_sum,temporal_support_any,rescoring_score
128.0,249.0,138.20408163265307,204.0,165.4,113.0,25.20408163265307,91.0,52.400000000000006,38.179378509521484,48.0,1.0,1.0,1.0,38.179378509521484,52.400000000000006,25.20408163265307,38.14653015136719,52.400000000000006,25.20408163265307,10.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9956314953310572
129.0,237.0,126.81632653061224,175.0,149.0,113.0,13.816326530612244,62.0,36.0,21.46204948425293,48.0,1.0,1.0,1.0,21.46204948425293,36.0,13.816326530612244,20.593360900878906,36.0,15.469387755102048,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924216662302545
130.0,208.0,131.57142857142858,197.0,159.0,113.0,18.571428571428584,84.0,46.0,31.006235122680664,48.0,1.0,1.0,1.0,31.006235122680664,46.0,18.571428571428584,30.34552001953125,46.0,18.571428571428584,12.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9777924459275801
133.0,281.0,131.9387755102041,188.0,159.0,117.0,14.938775510204096,71.0,42.0,26.012935638427734,48.0,1.0,1.0,1.0,26.012935638427734,42.0,14.938775510204096,25.519454956054688,42.0,14.938775510204096,13.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9573279763261301
139.0,302.0,128.59183673469389,170.0,150.8,117.0,11.591836734693885,53.0,33.80000000000001,27.446096420288086,48.0,1.0,1.0,1.0,27.446096420288086,33.80000000000001,11.591836734693885,26.649826049804688,33.80000000000001,11.591836734693885,14.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9057887666079644
145.0,129.0,144.0204081632653,201.0,171.4,108.0,36.0204081632653,93.0,63.400000000000006,48.367279052734375,48.0,1.0,1.0,1.0,47.42863845825195,63.400000000000006,36.0204081632653,48.367279052734375,63.400000000000006,36.0204081632653,15.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9994274075708864
147.0,274.0,138.83673469387756,176.0,164.2,114.0,24.83673469387756,62.0,50.19999999999999,34.341522216796875,48.0,1.0,1.0,1.0,34.331138610839844,50.19999999999999,24.83673469387756,34.341522216796875,50.19999999999999,24.83673469387756,16.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9928224728805136
149.0,395.0,129.73469387755102,193.0,152.4,113.0,16.734693877551024,80.0,39.400000000000006,27.371976852416992,48.0,1.0,1.0,1.0,27.371976852416992,39.400000000000006,16.734693877551024,26.797080993652344,39.400000000000006,16.734693877551024,17.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9545297375202433
156.0,204.0,170.59183673469389,255.0,241.4,115.0,55.591836734693885,140.0,126.4,91.71006774902344,48.0,1.0,1.0,1.0,90.13292694091797,126.4,55.591836734693885,91.71006774902344,126.4,55.591836734693885,18.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9999998918202612
158.0,324.0,139.9387755102041,220.0,181.20000000000002,117.0,22.938775510204096,103.0,64.20000000000002,48.65771484375,48.0,1.0,1.0,1.0,47.94771957397461,64.20000000000002,22.938775510204096,48.65771484375,64.20000000000002,22.938775510204096,19.0,0.0,1.0,0.0,1.0,2.0,1.0,0.998644134818532
171.0,249.0,130.6326530612245,193.0,155.0,114.0,16.632653061224488,79.0,41.0,31.23257064819336,48.0,1.0,1.0,1.0,31.23257064819336,41.0,16.632653061224488,31.140960693359375,41.0,16.632653061224488,20.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9677316783598584
172.0,343.0,123.71428571428571,164.0,147.0,114.0,9.714285714285708,50.0,33.0,23.33024024963379,48.0,1.0,1.0,1.0,23.33024024963379,33.0,9.714285714285708,21.728172302246094,34.0,11.244897959183675,21.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8122068400011567
178.0,212.0,122.38775510204081,169.0,151.60000000000002,112.0,10.387755102040813,57.0,39.60000000000002,22.29660987854004,48.0,1.0,1.0,1.0,22.29660987854004,39.60000000000002,10.387755102040813,20.65283203125,39.60000000000002,10.387755102040813,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8355655775481808
179.0,171.0,130.51020408163265,180.0,157.4,108.5,22.01020408163265,71.5,48.900000000000006,30.79061508178711,48.0,1.0,1.0,1.0,30.79061508178711,48.900000000000006,22.01020408163265,30.74402618408203,48.900000000000006,22.01020408163265,23.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9791269105349177
182.0,226.0,126.46938775510205,188.0,148.60000000000002,113.0,13.469387755102048,75.0,35.60000000000002,23.661069869995117,48.0,1.0,1.0,1.0,23.661069869995117,35.60000000000002,13.469387755102048,21.743385314941406,35.60000000000002,13.469387755102048,24.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8976411874166311
183.0,252.0,136.40816326530611,182.0,161.60000000000002,118.0,18.408163265306115,64.0,43.60000000000002,28.469629287719727,48.0,1.0,1.0,1.0,28.469629287719727,43.60000000000002,18.408163265306115,27.83837127685547,43.60000000000002,18.408163265306115,25.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9787382329483632
185.0,190.0,129.3265306122449,182.0,155.0,112.0,17.32653061224491,70.0,43.0,27.119783401489258,48.0,1.0,1.0,1.0,27.119783401489258,43.0,17.32653061224491,26.253395080566406,43.0,17.32653061224491,26.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9554186560188844
194.0,238.0,132.6122448979592,171.0,159.2,117.0,15.612244897959187,54.0,42.19999999999999,29.45733642578125,48.0,1.0,1.0,1.0,29.45733642578125,42.19999999999999,15.612244897959187,28.726661682128906,42.19999999999999,15.612244897959187,27.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9631200651826649
195.0,305.0,127.81632653061224,180.0,152.4,117.0,10.816326530612244,63.0,35.400000000000006,25.909101486206055,48.0,1.0,1.0,1.0,25.909101486206055,35.400000000000006,10.816326530612244,23.582374572753906,35.400000000000006,10.816326530612244,28.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8989578997980817
200.0,273.0,130.53061224489795,170.0,162.2,114.0,16.530612244897952,56.0,48.19999999999999,25.863832473754883,48.0,1.0,1.0,1.0,25.863832473754883,48.19999999999999,16.530612244897952,24.199806213378906,48.19999999999999,16.530612244897952,29.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9581757367445722
202.0,245.0,130.69387755102042,192.0,164.40000000000003,119.0,11.693877551020421,73.0,45.400000000000034,26.586191177368164,48.0,1.0,1.0,1.0,26.586191177368164,45.400000000000034,11.693877551020421,25.842926025390625,45.400000000000034,11.693877551020421,30.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9531470160913695
209.0,196.0,149.28571428571428,210.0,186.4,114.0,35.28571428571428,96.0,72.4,53.70379638671875,48.0,1.0,1.0,1.0,53.07943344116211,72.4,35.28571428571428,53.70379638671875,72.4,35.28571428571428,31.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9998139799125915
215.0,317.0,131.9591836734694,204.0,154.20000000000002,120.0,11.959183673469397,84.0,34.20000000000002,25.848844528198242,48.0,1.0,1.0,1.0,25.848844528198242,34.20000000000002,11.959183673469397,25.50843048095703,34.20000000000002,11.959183673469397,32.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9418599967162544
217.0,139.0,136.9387755102041,186.0,159.8,114.0,22.938775510204096,72.0,45.80000000000001,33.071475982666016,48.0,1.0,1.0,1.0,33.071475982666016,45.80000000000001,22.938775510204096,32.94227600097656,45.80000000000001,22.938775510204096,33.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9891176197375964
219.0,294.0,135.08163265306123,193.0,165.0,117.0,18.081632653061234,76.0,48.0,33.66117858886719,48.0,1.0,1.0,1.0,33.66117858886719,48.0,18.081632653061234,33.465782165527344,48.0,18.081632653061234,34.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9860031045509842
222.0,201.0,129.3265306122449,168.0,157.4,114.5,14.826530612244909,53.5,42.900000000000006,20.478740692138672,48.0,1.0,1.0,1.0,20.478740692138672,42.900000000000006,14.826530612244909,19.863319396972656,41.19999999999999,14.673469387755091,35.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9180849739745832
227.0,104.0,125.89795918367346,165.0,147.40000000000003,112.0,13.897959183673464,53.0,35.400000000000034,22.63325309753418,48.0,1.0,1.0,1.0,22.63325309753418,35.400000000000034,13.897959183673464,21.845436096191406,35.400000000000034,13.897959183673464,36.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8706266847028737
227.0,236.0,131.6326530612245,181.0,162.0,117.0,14.632653061224488,64.0,45.0,28.44491958618164,48.0,1.0,1.0,1.0,28.44491958618164,45.0,14.632653061224488,27.405426025390625,45.0,14.632653061224488,37.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9626632647652222
228.0,326.0,127.9795918367347,167.0,152.8,116.0,11.979591836734699,51.0,36.80000000000001,23.32945442199707,48.0,1.0,1.0,1.0,23.32945442199707,36.80000000000001,11.979591836734699,22.735328674316406,36.80000000000001,11.979591836734699,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895107583644755
231.0,300.0,131.12244897959184,171.0,152.0,114.5,16.622448979591837,56.5,37.5,23.02562141418457,48.0,1.0,1.0,1.0,23.02562141418457,37.5,16.622448979591837,21.94012451171875,37.5,16.622448979591837,39.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9338329621312942
233.0,150.0,143.24489795918367,216.0,186.0,113.0,30.244897959183675,103.0,73.0,49.76466369628906,48.0,1.0,1.0,1.0,49.637367248535156,73.0,30.122448979591837,49.76466369628906,73.0,30.244897959183675,40.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9995246275267875
235.0,122.0,127.0,171.0,154.4,113.0,14.0,58.0,41.400000000000006,25.326126098632812,48.0,1.0,1.0,1.0,25.326126098632812,41.400000000000006,14.0,24.965774536132812,41.400000000000006,14.0,41.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9196572436910065
237.0,237.0,137.26530612244898,188.0,162.0,117.0,20.265306122448976,71.0,45.0,32.64680862426758,48.0,1.0,1.0,1.0,32.64680862426758,45.0,20.265306122448976,32.41106414794922,45.0,20.265306122448976,42.0,0.0,1.0,0.0,1.0,2.0,1.0,0.987263786757683
238.0,274.0,126.34693877551021,184.0,156.0,115.0,11.34693877551021,69.0,41.0,23.761930465698242,48.0,1.0,1.0,1.0,23.761930465698242,41.0,11.34693877551021,22.489303588867188,39.0,9.061224489795919,43.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8959876147658082
244.0,209.0,133.12244897959184,182.0,152.8,120.0,13.122448979591837,62.0,32.80000000000001,28.555583953857422,48.0,1.0,1.0,1.0,28.555583953857422,32.80000000000001,13.122448979591837,28.151771545410156,32.80000000000001,13.122448979591837,44.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9461186182572185
251.0,131.0,143.9591836734694,212.0,177.4,116.0,27.959183673469397,96.0,61.400000000000006,49.41944885253906,48.0,1.0,1.0,1.0,48.44850158691406,61.400000000000006,27.959183673469397,49.41944885253906,61.400000000000006,27.959183673469397,45.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9991668459980554
256.0,186.0,129.24489795918367,190.0,157.20000000000002,113.0,16.244897959183675,77.0,44.20000000000002,22.936872482299805,48.0,1.0,1.0,1.0,22.936872482299805,44.20000000000002,16.244897959183675,21.820899963378906,44.20000000000002,16.244897959183675,46.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9462275198698539
259.0,322.0,152.6734693877551,219.0,190.00000000000003,114.5,38.17346938775509,104.5,75.50000000000003,57.50865173339844,48.0,1.0,1.0,1.0,56.524723052978516,75.50000000000003,38.17346938775509,57.50865173339844,75.50000000000003,38.17346938775509,47.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9999202093092846
260.0,307.0,147.42857142857142,215.0,176.60000000000002,113.0,34.428571428571416,102.0,63.60000000000002,47.365013122558594,48.0,1.0,1.0,1.0,47.1885871887207,63.60000000000002,34.428571428571416,47.365013122558594,63.60000000000002,34.428571428571416,48.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9995691891231394
265.0,223.0,130.55102040816325,167.0,159.2,117.0,13.551020408163254,50.0,42.19999999999999,20.186073303222656,48.0,1.0,1.0,1.0,20.186073303222656,42.19999999999999,13.551020408163254,19.613868713378906,42.19999999999999,11.183673469387742,49.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9133837122928451
265.0,286.0,130.9795918367347,170.0,157.2,118.5,12.479591836734699,51.5,38.69999999999999,25.64689826965332,48.0,1.0,1.0,1.0,25.64689826965332,38.69999999999999,12.479591836734699,24.86962127685547,38.69999999999999,12.479591836734699,50.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9305413370922394
269.0,162.0,137.83673469387756,203.0,160.4,117.0,20.83673469387756,86.0,43.400000000000006,37.99123764038086,48.0,1.0,1.0,1.0,37.99123764038086,43.400000000000006,20.83673469387756,37.96611022949219,43.400000000000006,20.83673469387756,51.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9918654170843202
273.0,211.0,129.0612244897959,180.0,159.60000000000002,115.0,14.061224489795904,65.0,44.60000000000002,26.533151626586914,48.0,1.0,1.0,1.0,26.533151626586914,44.60000000000002,14.061224489795904,25.935592651367188,44.60000000000002,14.061224489795904,52.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9465821561736044
273.0,262.0,145.3673469387755,184.0,170.0,115.0,30.367346938775512,69.0,55.0,33.792724609375,48.0,1.0,0.0,0.0,0.0,0.0,0.0,33.792724609375,55.0,30.367346938775512,53.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9917504579395998
274.0,259.0,136.0612244897959,184.0,167.2,118.0,18.061224489795904,66.0,49.19999999999999,34.040035247802734,48.0,0.0,1.0,0.0,34.040035247802734,49.19999999999999,18.061224489795904,0.0,0.0,0.0,85.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8952213773771825
277.0,142.0,128.30612244897958,168.0,154.60000000000002,112.0,16.30612244897958,56.0,42.60000000000002,26.356515884399414,48.0,1.0,1.0,1.0,26.356515884399414,42.60000000000002,16.30612244897958,25.456398010253906,42.60000000000002,16.30612244897958,54.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9396857491962368
279.0,203.0,144.44897959183675,198.0,188.4,113.0,31.448979591836746,85.0,75.4,45.59857177734375,48.0,1.0,1.0,1.0,45.462181091308594,75.4,31.448979591836746,45.59857177734375,75.4,31.448979591836746,55.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9994616400221408
284.0,314.0,127.24489795918367,187.0,154.20000000000002,114.0,13.244897959183675,73.0,40.20000000000002,27.45195960998535,48.0,1.0,1.0,1.0,27.45195960998535,40.20000000000002,13.244897959183675,26.583724975585938,40.20000000000002,13.244897959183675,56.0,0.0,1.0,0.0,1.0,2.0,1.0,0.932041423744616
285.0,215.0,147.75510204081633,224.0,177.8,112.0,35.755102040816325,112.0,65.80000000000001,52.01538848876953,48.0,1.0,1.0,1.0,51.45900344848633,65.80000000000001,35.755102040816325,52.01538848876953,65.80000000000001,35.755102040816325,57.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9997422944687994
286.0,166.0,134.3673469387755,174.0,160.0,117.0,17.367346938775512,57.0,43.0,28.78038787841797,48.0,1.0,1.0,1.0,28.641172409057617,43.0,17.367346938775512,28.78038787841797,43.0,17.367346938775512,58.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9716360167961415
288.0,152.0,126.57142857142857,170.0,153.2,116.0,10.57142857142857,54.0,37.19999999999999,25.19217872619629,48.0,1.0,1.0,1.0,25.19217872619629,37.19999999999999,10.57142857142857,24.159400939941406,37.19999999999999,10.57142857142857,59.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8838222095612251
291.0,340.0,126.6938775510204,174.0,152.0,113.0,13.693877551020407,61.0,39.0,23.864887237548828,48.0,1.0,1.0,1.0,23.864887237548828,39.0,13.693877551020407,23.183509826660156,39.0,13.693877551020407,60.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9040338986289012
296.0,224.0,127.6734693877551,170.0,151.60000000000002,113.0,14.673469387755105,57.0,38.60000000000002,25.344484329223633,48.0,1.0,1.0,1.0,25.344484329223633,38.60000000000002,14.673469387755105,24.70166015625,38.60000000000002,14.673469387755105,61.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9181045598193052
296.0,244.0,136.57142857142858,186.0,164.2,117.0,19.571428571428584,69.0,47.19999999999999,35.48557662963867,48.0,1.0,1.0,1.0,35.48557662963867,47.19999999999999,19.571428571428584,35.4298095703125,47.19999999999999,19.571428571428584,62.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9888134584260988
296.0,257.0,159.10204081632654,212.0,192.2,117.0,42.102040816326536,95.0,75.19999999999999,62.990760803222656,48.0,1.0,1.0,1.0,62.12345504760742,75.19999999999999,42.102040816326536,62.990760803222656,75.19999999999999,42.102040816326536,63.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9999708912568684
300.0,299.0,150.83673469387756,212.0,188.20000000000005,115.0,35.83673469387756,97.0,73.20000000000005,63.39820098876953,48.0,1.0,1.0,1.0,62.42692947387695,73.20000000000005,35.83673469387756,63.39820098876953,73.20000000000005,35.83673469387756,64.0,0.0,1.0,0.0,1.0,2.0,1.0,0.999912289580004
302.0,201.0,140.0408163265306,218.0,171.8,115.0,25.040816326530603,103.0,56.80000000000001,43.32848358154297,48.0,1.0,1.0,1.0,43.111759185791016,56.80000000000001,25.040816326530603,43.32848358154297,56.80000000000001,25.040816326530603,65.0,0.0,1.0,0.0,1.0,2.0,1.0,0.997858643408436
306.0,170.0,136.91836734693877,195.0,168.4,112.0,24.918367346938766,83.0,56.400000000000006,35.32851791381836,48.0,1.0,1.0,1.0,35.32851791381836,56.400000000000006,24.918367346938766,35.12445831298828,56.400000000000006,24.918367346938766,66.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9945800669271219
317.0,140.0,126.06122448979592,176.0,153.2,110.0,16.06122448979592,66.0,43.19999999999999,27.62883186340332,48.0,1.0,1.0,1.0,27.62883186340332,43.19999999999999,16.06122448979592,27.398330688476562,43.19999999999999,16.06122448979592,67.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9378090713251664
322.0,284.0,139.6530612244898,199.0,180.60000000000002,115.0,24.65306122448979,84.0,65.60000000000002,44.558494567871094,48.0,1.0,1.0,1.0,44.09778594970703,65.60000000000002,24.65306122448979,44.558494567871094,65.60000000000002,24.65306122448979,68.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9982063271391236
325.0,222.0,136.6326530612245,174.0,162.2,114.0,22.632653061224488,60.0,48.19999999999999,35.628746032714844,48.0,1.0,1.0,1.0,35.2352294921875,48.19999999999999,22.632653061224488,35.628746032714844,48.19999999999999,22.632653061224488,69.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9899930585560888
328.0,242.0,132.48979591836735,177.0,154.4,114.5,17.98979591836735,62.5,39.900000000000006,25.331193923950195,48.0,1.0,1.0,1.0,25.331193923950195,39.900000000000006,17.98979591836735,25.102569580078125,39.900000000000006,17.98979591836735,70.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9578111089508538
344.0,148.0,128.20408163265307,169.0,151.2,116.0,12.204081632653072,53.0,35.19999999999999,25.78588104248047,48.0,1.0,1.0,1.0,25.195301055908203,35.19999999999999,12.204081632653072,25.78588104248047,35.19999999999999,12.204081632653072,71.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9014784318462162
351.0,235.0,131.9387755102041,174.0,157.2,113.0,18.938775510204096,61.0,44.19999999999999,27.766321182250977,48.0,1.0,1.0,1.0,27.766321182250977,44.19999999999999,18.938775510204096,27.385360717773438,44.19999999999999,18.938775510204096,72.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9676508633912114
381.0,178.0,127.34693877551021,179.0,157.40000000000003,112.0,15.34693877551021,67.0,45.400000000000034,31.446941375732422,48.0,1.0,1.0,1.0,31.446941375732422,45.400000000000034,15.34693877551021,30.603004455566406,45.400000000000034,15.34693877551021,73.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9567539431356548
389.0,205.0,125.3265306122449,170.0,148.0,111.0,14.326530612244895,59.0,37.0,24.25946807861328,48.0,1.0,1.0,1.0,24.25946807861328,37.0,14.326530612244895,23.69788360595703,37.0,14.326530612244895,74.0,0.0,1.0,0.0,1.0,2.0,1.0,0.888802032395943
395.0,260.0,131.77551020408163,193.0,162.2,110.0,21.775510204081627,83.0,52.19999999999999,38.40275573730469,48.0,1.0,1.0,1.0,38.28804397583008,52.19999999999999,21.775510204081627,38.40275573730469,52.19999999999999,21.775510204081627,75.0,0.0,1.0,0.0,1.0,2.0,1.0,0.99008730364355
77.0,290.0,129.14285714285714,181.0,169.4,109.0,20.14285714285714,72.0,60.400000000000006,40.616539001464844,49.0,1.0,1.0,1.0,40.47249221801758,60.400000000000006,20.14285714285714,40.616539001464844,60.400000000000006,20.14285714285714,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.989528908004209
81.0,260.0,130.14285714285714,199.0,157.4,110.0,20.14285714285714,89.0,47.400000000000006,37.08376693725586,49.0,1.0,1.0,1.0,37.08376693725586,47.400000000000006,20.14285714285714,35.94151306152344,47.400000000000006,20.14285714285714,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.983487526119256
90.0,314.0,128.46938775510205,181.0,163.20000000000002,110.0,18.469387755102048,71.0,53.20000000000002,39.88454055786133,49.0,1.0,1.0,1.0,39.88454055786133,53.20000000000002,18.469387755102048,39.705047607421875,53.20000000000002,18.469387755102048,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9835461740807198
93.0,281.0,135.51020408163265,182.0,171.4,112.0,23.51020408163265,70.0,59.400000000000006,40.091888427734375,49.0,1.0,1.0,1.0,39.74956512451172,59.400000000000006,23.51020408163265,40.091888427734375,59.400000000000006,23.51020408163265,3.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9945895922481401
95.0,250.0,143.24489795918367,243.0,190.2,109.0,34.244897959183675,134.0,81.19999999999999,68.33811950683594,49.0,1.0,1.0,1.0,67.91435241699219,81.19999999999999,34.244897959183675,68.33811950683594,81.19999999999999,34.244897959183675,4.0,1.0,1.0,1.0,1.0,4.0,1.0,0.999916031767049
103.0,165.0,122.0204081632653,191.0,145.2,110.0,12.020408163265301,81.0,35.19999999999999,32.101806640625,49.0,1.0,1.0,1.0,32.101806640625,35.19999999999999,12.020408163265301,31.98352813720703,35.19999999999999,12.020408163265301,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9332488857294066
113.0,210.0,147.44897959183675,221.0,191.60000000000002,110.0,37.448979591836746,111.0,81.60000000000002,66.22508239746094,49.0,1.0,1.0,1.0,65.5574722290039,81.60000000000002,37.448979591836746,66.22508239746094,81.60000000000002,37.448979591836746,7.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9999340239677088
117.0,335.0,122.77551020408163,156.0,149.0,113.0,9.775510204081627,43.0,36.0,26.033891677856445,49.0,1.0,1.0,1.0,26.033891677856445,36.0,9.775510204081627,25.735794067382812,36.0,9.775510204081627,8.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8162022894481552
126.0,190.0,130.12244897959184,184.0,165.0,109.0,21.122448979591837,75.0,56.0,35.32734680175781,49.0,1.0,1.0,1.0,35.32734680175781,56.0,21.122448979591837,34.5155029296875,56.0,21.122448979591837,9.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9857724494686374
126.0,224.0,145.0408163265306,214.0,168.60000000000002,115.0,30.040816326530603,99.0,53.60000000000002,41.74669647216797,49.0,1.0,1.0,1.0,40.86920166015625,53.60000000000002,30.040816326530603,41.74669647216797,53.60000000000002,30.040816326530603,10.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9985306833112798
126.0,262.0,125.75510204081633,182.0,154.8,112.0,13.755102040816325,70.0,42.80000000000001,30.5260066986084,49.0,1.0,1.0,1.0,30.5260066986084,42.80000000000001,13.755102040816325,28.94055938720703,42.80000000000001,13.755102040816325,11.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9351315049796826
131.0,207.0,128.44897959183675,204.0,151.60000000000002,110.0,18.448979591836746,94.0,41.60000000000002,38.56172561645508,49.0,1.0,1.0,1.0,38.56172561645508,41.60000000000002,18.448979591836746,37.88313293457031,41.60000000000002,18.448979591836746,12.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9774075673770941
131.0,249.0,127.38775510204081,198.0,156.2,110.0,17.387755102040813,88.0,46.19999999999999,37.93645095825195,49.0,1.0,1.0,1.0,37.93645095825195,46.19999999999999,17.387755102040813,36.33544158935547,46.19999999999999,17.387755102040813,13.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9755993459112315
136.0,280.0,131.6530612244898,204.0,171.8,113.0,18.65306122448979,91.0,58.80000000000001,39.092166900634766,49.0,1.0,1.0,1.0,39.092166900634766,58.80000000000001,18.65306122448979,38.487396240234375,58.80000000000001,18.65306122448979,14.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9911554760121293
141.0,185.0,124.10204081632654,165.0,154.4,109.0,15.102040816326536,56.0,45.400000000000006,26.588088989257812,49.0,1.0,1.0,1.0,26.588088989257812,45.400000000000006,15.102040816326536,25.89856719970703,45.400000000000006,15.102040816326536,15.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9181089813403175
144.0,301.0,125.0204081632653,185.0,151.00000000000003,115.0,10.020408163265301,70.0,36.00000000000003,31.41952133178711,49.0,1.0,1.0,1.0,31.41952133178711,36.00000000000003,10.020408163265301,30.75739288330078,36.00000000000003,10.020408163265301,16.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9035538251519691
148.0,128.0,141.48979591836735,214.0,177.60000000000002,108.5,32.98979591836735,105.5,69.10000000000002,63.24895477294922,49.0,1.0,1.0,1.0,62.600120544433594,69.10000000000002,32.98979591836735,63.24895477294922,69.10000000000002,32.98979591836735,17.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9997205834187297
149.0,272.0,133.59183673469389,206.0,160.8,115.0,18.591836734693885,91.0,45.80000000000001,39.31793212890625,49.0,1.0,1.0,1.0,39.072322845458984,46.30000000000001,21.15306122448979,39.31793212890625,45.80000000000001,18.591836734693885,18.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9893811188420851
154.0,394.0,125.63265306122449,181.0,150.60000000000002,112.0,13.632653061224488,69.0,38.60000000000002,27.610143661499023,49.0,1.0,1.0,1.0,27.610143661499023,38.60000000000002,13.632653061224488,27.3980712890625,38.60000000000002,13.632653061224488,19.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9124045440396876
159.0,325.0,143.22448979591837,215.0,198.0,115.0,28.224489795918373,100.0,83.0,62.601409912109375,49.0,1.0,1.0,1.0,62.189762115478516,84.0,32.14285714285714,62.601409912109375,83.0,28.224489795918373,20.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9998359681153804
160.0,205.0,167.51020408163265,237.0,213.2,110.0,57.51020408163265,127.0,103.19999999999999,84.7126693725586,49.0,1.0,1.0,1.0,83.25923156738281,103.19999999999999,57.51020408163265,84.7126693725586,103.19999999999999,57.51020408163265,21.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9999994483680933
166.0,261.0,125.71428571428571,165.0,151.60000000000002,115.0,10.714285714285708,50.0,36.60000000000002,26.193029403686523,49.0,1.0,1.0,1.0,26.193029403686523,36.60000000000002,10.714285714285708,25.955734252929688,36.60000000000002,10.714285714285708,22.0,0.0,1.0,1.0,1.0,3.0,1.0,0.8784309138741154
